Code,Content,Time
73111-02-02-4,"Lohn- und Einkommensteuerpflichtige, Gesamtbetrag der
Einkünfte, Lohn- und Einkommensteuer nach Größenklassen des
Gesamtbetrages der Einkünfte (12) - Jahressumme - regionale
Tiefe: Kreise und krfr. Städte",2007 - 2018
73111-02-02-4-B,"Lohn- und Einkommensteuerpflichtige, Gesamtbetrag der
Einkünfte, Lohn- und Einkommensteuer nach Größenklassen des
Gesamtbetrages der Einkünfte (12) - Jahressumme - regionale
Ebenen",2007 - 2018
73311-01-01-4,"Umsatzsteuerpflichtige, steuerbarer Umsatz für Lieferungen und Leistungen nach Wirtschaftsabschnitten - Jahr - regionale Tiefe: Kreise und krfr. Städte",2007 - 2008
73311-01-01-4-B,"Umsatzsteuerpflichtige, steuerbarer Umsatz für Lieferungen und Leistungen nach Wirtschaftsabschnitten - Jahr - regionale Ebenen",2007 - 2008
73311-01-02-4,"Umsatzsteuerpflichtige, steuerbarer Umsatz aus Lieferungen
und Leistungen nach Wirtschaftsabschnitten (WZ 2008) - Jahr
- regionale Tiefe: Kreise und krfr. Städte",2009 - 2021
73311-01-02-4-B,"Umsatzsteuerpflichtige, steuerbarer Umsatz aus Lieferungen
und Leistungen nach Wirtschaftsabschnitten (WZ 2008) - Jahr
- regionale Ebenen",2009 - 2021
73321-01-01-4,"Umsatzsteuerpflichtige, steuerbarer Umsatz aus Lieferungen
und Leistungen nach Wirtschaftsabschnitten (WZ08) - Jahr -
regionale Tiefe: Kreise und krfr. Städte",2012 - 2018
73321-01-01-4-B,"Umsatzsteuerpflichtige, steuerbarer Umsatz aus Lieferungen
und Leistungen nach Wirtschaftsabschnitten (WZ08) - Jahr -
regionale Ebenen",2012 - 2018
73511-01-01-4,"Steuerpflichtige und ihre Besteuerungsgrundlagen - ohne
Organgesellschaften - Jahressumme - regionale Tiefe: Kreise
und krfr. Städte",2010 - 2018
73511-01-01-4-B,"Steuerpflichtige und ihre Besteuerungsgrundlagen - ohne
Organgesellschaften - Jahressumme - regionale Ebenen",2010 - 2018
74111-01-04-4,"Beschäftigte des Bundes, der Länder, Gemeinden und
Gemeindeverbände - Stichtag: 30.06. -
regionale Tiefe: Kreise und krfr. Städte (bis 2005)",30.06.1995 - 30.06.2005
74111-01-04-4-B,"Beschäftigte des Bundes, der Länder, Gemeinden und
Gemeindeverbände - Stichtag: 30.06. -
regionale Ebenen (bis 2005)",30.06.1995 - 30.06.2005
74111-01-05-4,"Vollzeitäquivalent, Beschäftigte des Bundes, der Länder,
Gemeinden und Gemeindeverbände nach Umfang und  Art des
Dienst-/Arbeitsvertragsverhältnisses und Geschlecht -
Stichtag: 30.06. - regionale Tiefe: Kreise und krfr. Städte",30.06.2006 - 30.06.2021
74111-01-05-4-B,"Vollzeitäquivalent, Beschäftigte des Bundes, der Länder,
Gemeinden und Gemeindeverbände nach Umfang und  Art des
Dienst-/Arbeitsvertragsverhältnisses und Geschlecht -
Stichtag: 30.06. - regionale Ebenen",30.06.2006 - 30.06.2021
74111-02-04-4,"Beschäftigte des Bundes
- Stichtag: 30.06. -
regionale Tiefe: Kreise u. krfr. Städte (bis 2005)",30.06.1995 - 30.06.2005
74111-02-04-4-B,"Beschäftigte des Bundes
- Stichtag: 30.06. -
regionale Ebenen (bis 2005)",30.06.1995 - 30.06.2005
74111-02-05-4,"Vollzeitäquivalent, Beschäftigte des Bundes nach Umfang und
Art des Dienst-/Arbeitsvertragsverhältnisses und Geschlecht
- Stichtag: 30.06. - regionale Tiefe: Kreise u. krfr.
Städte",30.06.2006 - 30.06.2021
74111-02-05-4-B,"Vollzeitäquivalent, Beschäftigte des Bundes nach Umfang und
Art des Dienst-/Arbeitsvertragsverhältnisses und Geschlecht
- Stichtag: 30.06. - regionale Ebenen",30.06.2006 - 30.06.2021
74111-03-03-4,"Beschäftigte des Landes
- Stichtag: 30.06. -
regionale Tiefe: Kreise u. krfr. Städte (bis 2005)",30.06.1995 - 30.06.2005
74111-03-03-4-B,"Beschäftigte des Landes
- Stichtag: 30.06. -
regionale Ebenen (bis 2005)",30.06.1995 - 30.06.2005
74111-03-04-4,"Vollzeitäquivalent, Beschäftigte des Landes nach Umfang und
Art des Dienst-/Arbeitsvertragsverhältnisses und Geschlecht
- Stichtag: 30.06. - regionale Tiefe: Kreise u. krfr.
Städte",30.06.2006 - 30.06.2021
74111-03-04-4-B,"Vollzeitäquivalent, Beschäftigte des Landes nach Umfang und
Art des Dienst-/Arbeitsvertragsverhältnisses und Geschlecht
- Stichtag: 30.06. - regionale Ebenen",30.06.2006 - 30.06.2021
74111-04-01-4,"Beschäftigte der Gemeinden und Gemeindeverbände
- Stichtag: 30.06. -
regionale Tiefe: Kreise u. krfr. Städte (bis 2005)",30.06.1995 - 30.06.2005
74111-04-01-4-B,"Beschäftigte der Gemeinden und Gemeindeverbände
- Stichtag: 30.06. -
regionale Ebenen (bis 2005)",30.06.1995 - 30.06.2005
74111-04-04-4,"Vollzeitäquivalent, Beschäftigte der Gemeinden und
Gemeindeverbände nach Umfang und Art des
Dienst-/Arbeitsvertragsverhältnisses und Geschlecht -
Stichtag: 30.06. - regionale Tiefe: Kreise u. krfr. Städte",30.06.2006 - 30.06.2021
74111-04-04-4-B,"Vollzeitäquivalent, Beschäftigte der Gemeinden und
Gemeindeverbände nach Umfang und Art des
Dienst-/Arbeitsvertragsverhältnisses und Geschlecht -
Stichtag: 30.06. - regionale Ebenen",30.06.2006 - 30.06.2021
74111-05-01-4,"Vollzeitäquivalent der Beschäftigten der Gemeinden und
Gemeindeverbände nach Anstellungskörperschaft, Art des
Dienst-/Arbeitsvertragsverhältnisses und Geschlecht -
Stichtag: 30.06. - regionale Tiefe: Kreise u. krfr. Städte",30.06.2007 - 30.06.2021
74111-05-01-4-B,"Vollzeitäquivalent der Beschäftigten der Gemeinden und
Gemeindeverbände nach Anstellungskörperschaft, Art des
Dienst-/Arbeitsvertragsverhältnisses und Geschlecht -
Stichtag: 30.06. - regionale Ebenen",30.06.2007 - 30.06.2021
82111-01-05-4,"Bruttoinlandsprodukt/Bruttowertschöpfung nach
Wirtschaftsbereichen - Jahressumme - regionale Tiefe:
Kreise und krfr. Städte",2000 - 2021
82111-01-05-4-B,"Bruttoinlandsprodukt/Bruttowertschöpfung nach
Wirtschaftsbereichen - Jahressumme - regionale Ebenen",2000 - 2021
82411-01-03-4,"Verfügbares Einkommen der privaten Haushalte einschließlich
privater Organisationen ohne Erwerbszweck - Jahressumme -
regionale Tiefe: Kreise und krfr. Städte",2000 - 2021
82411-01-03-4-B,"Verfügbares Einkommen der privaten Haushalte einschließlich
privater Organisationen ohne Erwerbszweck - Jahressumme -
regionale Ebenen",2000 - 2021
88111-Z-01,"Gesundheitsausgabenrechnung der Länder: Gesundheitsausgaben,
Gesundheitsausgaben je Einwohner/-in, Anteil der
Gesundheitsausgaben am BIP in jeweiligen Preisen sowie
Einkommensleistungen - Jahr - regionale Tiefe: Bundesländer",2008 - 2021
88111-Z-02,"Gesundheitsausgabenrechnung der Länder: Gesundheitsausgaben,
Gesundheitsausgaben je Einwohner/-in, Anteil an den
Gesundheitsausgaben im Land nach Ausgabenträgern (8) - Jahr
- regionale Tiefe: Bundesländer",2008 - 2021
88121-Z-01,"Gesundheitspersonalrechnung der Länder: Gesundheitspersonal
am 31.12. je 1000 Einwohner/-innen, Geschlecht sowie
Länderanteil am Gesundheitspersonal in Deutschland  - Jahr -
regionale Tiefe:  Bundesländer",2008 - 2021
88121-Z-02,"Gesundheitspersonalrechnung der Länder: Gesundheitspersonal
am 31.12. je 1000 Einwohner/-innen, Länderanteil am
Gesundheitspersonal in Deutschland sowie nach Art der
Einrichtung (14) - Jahr - regionale Tiefe:  Bundesländer",2008 - 2021
88121-Z-03,"Gesundheitspersonalrechnung der Länder: Gesundheitspersonal
am 31.12. je 1000 Einwohner/-innen, Anteil an der jeweiligen
Einrichtungsart, Geschlecht sowie nach Art der Einrichtung
(14)  - Jahr - regionale Tiefe:  Bundesländer",2008 - 2021
88121-Z-04,"Gesundheitspersonalrechnung der Länder: Vollzeitäquivalente
(VZÄ) im Gesundheitswesen am 31.12.,  je 100 Beschäftigte
nach Art der Einrichtung (14) - Jahr - regionale Tiefe:
Bundesländer",2008 - 2021
88131-Z-01,"Bruttowertschöpfung (in jew. Preisen) und Erwerbstätige in
der Gesundheitswirtschaft - Jahr - regionale Tiefe:
Bundesländer",2008 - 2022
88131-Z-02,"Bruttowertschöpfung in der Gesundheitswirtschaft, je
Einwohner/-in sowie Länderanteil an der Bruttowertschöpfung
der Gesundheitswirtschaft in Deutschland - Jahr - regionale
Tiefe: Bundesländer",2008 - 2022
88131-Z-03,"Erwerbstätige in der Gesundheitswirtschaft, je 1000
Einwohner/-innen sowie Länderanteil an den Erwerbstätigen
der Gesundheitwirtschaft in Deutschland - Jahr - regionale
Tiefe: Bundesländer",2008 - 2022
99221-01-01-4,"de-domains - Stichtag 31.12. - regionale Tiefe: Kreise und
krfr. Städte",31.12.2003 - 31.12.2022
99221-01-01-4-B,de-domains - Stichtag 31.12. - regionale Ebenen,31.12.2003 - 31.12.2022
AI-N-01,"Regionalatlas Deutschland Themenbereich ""Nachhaltigkeit"" Indikatoren zu ""Flächennutzung nach ALB""",1996 - 2015
AI-N-01-2,"Regionalatlas Deutschland Themenbereich ""Nachhaltigkeit"" Indikatoren zu ""Flächennutzung nach ALKIS""",2016 - 2021
AI-N-01-2-5,"Regionalatlas Deutschland Themenbereich ""Nachhaltigkeit"" Indikatoren zu ""Flächennutzung nach ALKIS"" (Gemeindeebene ab 2016)",2016 - 2021
AI-N-01-3,"Regionalatlas Deutschland Themenbereich ""Nachhaltigkeit""
Indikatoren zu ""Flächennutzung nach ALKIS (4-jährige
Veränderung)""",2016 - 2021
AI-N-01-3-5,"Regionalatlas Deutschland Themenbereich ""Nachhaltigkeit"" Indikatoren zu ""Flächennutzung nach ALKIS (4-jährige Veränderung)""",2016 - 2021
AI-N-01-5,"Regionalatlas Deutschland Themenbereich ""Nachhaltigkeit""
Indikatoren zu ""Flächennutzung nach ALB"" (Gemeindeebene ab 2008)",1996 - 2015
AI-N-02,"Regionalatlas Deutschland Themenbereich ""Nachhaltigkeit"" Indikatoren zu ""Landbewirtschaftung""",2010 - 2020
AI-N-03,"Regionalatlas Deutschland Themenbereich ""Nachhaltigkeit"" Indikatoren zu ""Bevölkerung - Wanderung""",1995 - 2021
AI-N-04,"Regionalatlas Deutschland Themenbereich ""Nachhaltigkeit"" Indikatoren zu ""Bevölkerung - Alterung""",1995 - 2021
AI-N-05,"Regionalatlas Deutschland Themenbereich ""Nachhaltigkeit"" Indikatoren zu ""Ganztagsbetreuung von Kindern""",2009 - 2022
AI-N-06,"Regionalatlas Deutschland Themenbereich ""Nachhaltigkeit"" Indikatoren zu ""Bildung""",2006 - 2021
AI-N-07,"Regionalatlas Deutschland Themenbereich ""Nachhaltigkeit"" Indikatoren zu ""Arbeitslosigkeit junger Menschen""",2009 - 2022
AI-N-08-01,"Regionalatlas Deutschland Themenbereich ""Nachhaltigkeit"" Indikatoren zu ""Pkw-Dichte""",1996 - 2022
AI-N-08-02,"Regionalatlas Deutschland Themenbereich ""Nachhaltigkeit"" Indikatoren zu ""Straßenverkehr""",1995 - 2021
AI-N-09,"Regionalatlas Deutschland Themenbereich ""Nachhaltigkeit"" Indikatoren zu ""Armutsgefährdung""",2005 - 2022
AI-N-10,"Regionalatlas Deutschland Themenbereich ""Nachhaltigkeit"" Indikatoren zu ""Wirtschaftliche Leistungsfähigkeit - BIP je EW""",2000 - 2021
AI-N-11,"Regionalatlas Deutschland Themenbereich ""Nachhaltigkeit"" Indikatoren zu ""Wirtschaftliche Leistungsfähigkeit - BIP je Arbeitsst.""",2000 - 2020
AI-N-12,"Regionalatlas Deutschland Themenbereich ""Nachhaltigkeit"" Indikatoren zu ""Umwelt""",2005 - 2021
AI-S-01,"Regionalatlas Deutschland Themenbereich ""Soziales"" Indikatoren zu ""Verfügbares Einkommen je EW""",2000 - 2020
AI-S-02,"Regionalatlas Deutschland Themenbereich ""Soziales"" Indikatoren zu ""Armutsgefährdung""",2005 - 2022
AI-S-03,"Regionalatlas Deutschland Themenbereich ""Soziales"" Indikatoren zu ""Mindestsicherungsleistungen""",2010 - 2021
AI-S-04,"Regionalatlas Deutschland Themenbereich ""Soziales"" Indikatoren zu ""Grundsicherung für Arbeitssuchende (SGB II)""",2011 - 2021
AI-S-05,"Regionalatlas Deutschland Themenbereich ""Soziales"" Indikatoren zu ""Grundsicherung im Alter und bei Erwerbsminderung""",2009 - 2021
AI-Z-2011,"Regionalatlas Deutschland Themenbereich ""Zensus 2011""",09.05.2011 - 09.05.2011
AI-Z1-2011,"Regionalatlas Deutschland Themenbereich ""Zensus"" Indikatoren zu ""Bevölkerung - Durchschnittsalter - Migrationshintergrund""",09.05.2011 - 09.05.2011
AI-Z2-2011,"Regionalatlas Deutschland Themenbereich ""Zensus"" Indikatoren zu ""Erwerbstätigkeit""",09.05.2011 - 09.05.2011
AI-Z3-2011,"Regionalatlas Deutschland Themenbereich ""Zensus"" Indikatoren zu ""Haushalte""",09.05.2011 - 09.05.2011
AI-Z4-2011,"Regionalatlas Deutschland Themenbereich ""Zensus"" Indikatoren zu ""Wohn- und Gebäudezählung""",09.05.2011 - 09.05.2011
AI001,"Regionalatlas Deutschland Themenbereich ""Gebiet und Fläche"" Indikatoren zu ""Flächennutzung nach ALB""",1996 - 2015
AI001-2,"Regionalatlas Deutschland Themenbereich ""Gebiet und Fläche"" Indikatoren zu ""Flächennutzung nach ALKIS""",2016 - 2021
AI001-2-5,"Regionalatlas Deutschland Themenbereich ""Gebiet und Fläche"" Indikatoren zu ""Flächennutzung nach ALKIS"" (Gemeindeebene ab 2016)",2016 - 2021
AI001-5,"Regionalatlas Deutschland Themenbereich ""Gebiet und Fläche"" Indikatoren zu ""Flächennutzung nach ALB"" (Gemeindeebene ab 2008)",1996 - 2015
AI002-1,"Regionalatlas Deutschland Themenbereich ""Bevölkerung"" Indikatoren zu ""Bevölkerungsstand - Geburten - Gestorbene - Wanderungen""",1995 - 2021
AI002-1-5,"Regionalatlas Deutschland Themenbereich ""Bevölkerung"" Indikatoren zu ""Bevölkerungsstand - Geburten - Gestorbene - Wanderungen"" (Gemeindeebene ab 2008)",1995 - 2021
AI002-2,"Regionalatlas Deutschland Themenbereich ""Bevölkerung"" Indikatoren zu ""Bevölkerung nach Alter""",1995 - 2021
AI002-2-5,"Regionalatlas Deutschland Themenbereich ""Bevölkerung"" Indikatoren zu ""Bevölkerung nach Alter"" (Gemeindeebene ab 2008)",1995 - 2021
AI002-3,"Regionalatlas Deutschland Themenbereich ""Bevölkerung"" Indikatoren zu ""Wanderungen nach Geschlecht und- Alter""",2002 - 2021
AI002-4,"Regionalatlas Deutschland Themenbereich ""Bevölkerung"" Indikatoren zu ""Bevölkerung - Durchschnittsalter""",2011 - 2021
AI002-4-5,"Regionalatlas Deutschland Themenbereich ""Bevölkerung"" Indikatoren zu ""Bevölkerung - Durchschnittsalter"" (Gemeindeebene ab 2011)",2011 - 2021
AI002-5,"Regionalatlas Deutschland Themenbereich ""Bevölkerung"" Indikatoren zu ""Einbürgerungen""",2011 - 2021
AI003-1,"Regionalatlas Deutschland Themenbereich ""Bildung"" Indikatoren zu ""Betreute Kinder in Tagespflege/Tageseinrichtungen""",2007 - 2022
AI003-2,"Regionalatlas Deutschland Themenbereich ""Bildung""
Indikatoren zu ""Schulabgänger/-innen""",2006 - 2021
AI003-3,"Regionalatlas Deutschland Themenbereich ""Bildung"" Indikatoren zu ""Betreuungsquote""",2007 - 2022
AI004-1,"Regionalatlas Deutschland Themenbereich ""Unternehmen"" Indikatoren zu ""Gewerbeanmeldungen""",2008 - 2021
AI004-2,"Regionalatlas Deutschland Themenbereich ""Unternehmen"" Indikatoren zu ""Unternehmensinsolvenzen""",2007 - 2021
AI005,"Regionalatlas Deutschland Themenbereich ""Wahlen"" Indikatoren zu ""Bundestagswahl""",1994 - 2021
AI006,"Regionalatlas Deutschland Themenbereich ""Wahlen"" Indikatoren zu ""Europawahl""",1994 - 2019
AI007-1,"Regionalatlas Deutschland Themenbereich ""Erwerbstätigkeit und Arbeitslosigkeit"" Indikatoren zu ""Erwerbstätige (ET) nach Wirtschaftsbereichen""",2000 - 2020
AI007-2,"Regionalatlas Deutschland Themenbereich ""Erwerbstätigkeit und Arbeitslosigkeit"" Indikatoren zu ""Beschäftigtenquote""",2008 - 2022
AI008-1,"Regionalatlas Deutschland Themenbereich ""Erwerbstätigkeit und Arbeitslosigkeit"" Indikatoren zu ""Arbeitslosenquote, Anteil Arbeitslose""",2001 - 2022
AI008-1-5,"Regionalatlas Deutschland Themenbereich ""Erwerbstätigkeit und Arbeitslosigkeit"" Indikatoren zu ""Arbeitslosenquote, Anteil Arbeitslose"" (Gemeindeebene ab 2008)",2001 - 2022
AI008-2,"Regionalatlas Deutschland Themenbereich ""Erwerbstätigkeit und Arbeitslosigkeit"" Indikatoren zu ""Arbeitslosenquote für ausgewählte Personengruppen""",2009 - 2022
AI009,"Regionalatlas Deutschland Themenbereich ""Landwirtschaft"" Indikatoren zu ""Landwirtschaftl. Betriebe - Viehhaltung""",2010 - 2020
AI010-1,"Regionalatlas Deutschland Themenbereich ""Industrie"" Indikatoren zu ""Investitionen""",1995 - 2021
AI010-2,"Regionalatlas Deutschland Themenbereich ""Industrie"" Indikatoren zu ""Bruttoentgelte""",1995 - 2021
AI010-2-5,"Regionalatlas Deutschland Themenbereich ""Industrie"" Indikatoren zu ""Bruttoentgelte"" (Gemeindeebene ab 2009)",1995 - 2021
AI011,"Regionalatlas Deutschland Themenbereich ""Bauen und Wohnen"" Indikatoren zu ""Bautätigkeit und Wohnen""",2000 - 2021
AI011-5,"Regionalatlas Deutschland Themenbereich ""Bauen und Wohnen"" Indikatoren zu ""Bautätigkeit und Wohnen"" (Gemeindeebene ab 2008)",2000 - 2021
AI012,"Regionalatlas Deutschland Themenbereich ""Tourismus"" Indikatoren zu ""Beherbergung""",1995 - 2021
AI012-5,"Regionalatlas Deutschland Themenbereich ""Tourismus"" Indikatoren zu ""Beherbergung"" (Gemeindeebene ab 2008)",1995 - 2021
AI013-1,"Regionalatlas Deutschland Themenbereich ""Verkehr"" Indikatoren zu ""Pkw-Dichte""",1996 - 2022
AI013-2,"Regionalatlas Deutschland Themenbereich ""Verkehr"" Indikatoren zu ""Straßenverkehrsunfälle bezogen auf EW""",1995 - 2021
AI013-3,"Regionalatlas Deutschland Themenbereich ""Verkehr"" Indikatoren zu ""Straßenverkehrsunfälle bezogen auf Kfz""",1995 - 2020
AI014-1,"Regionalatlas Deutschland Themenbereich ""Gesundheits- und Sozialwesen"" Indikatoren zu ""Krankenhäuser""",1995 - 2021
AI014-2,"Regionalatlas Deutschland Themenbereich ""Gesundheits- und Sozialwesen"" Indikatoren zu ""Pflege und Personal""",2003 - 2021
AI015,"Regionalatlas Deutschland Themenbereich ""Öffentliche Haushalte"" Indikatoren zu ""Beschäftigte im öffentlichen Bereich""",1995 - 2021
AI016-1,"Regionalatlas Deutschland Themenbereich ""Verdienste und Einkommen"" Indikatoren zu ""Verfügbares Einkommen""",2000 - 2020
AI016-2,"Regionalatlas Deutschland Themenbereich ""Verdienste und Einkommen"" Indikatoren zu ""Einkünfte""",1995 - 2018
AI016-2-5,"Regionalatlas Deutschland Themenbereich ""Verdienste und Einkommen"" Indikatoren zu ""Einkünfte"" (Gemeindeebene ab 2010)",1995 - 2018
AI017-1,"Regionalatlas Deutschland Themenbereich ""Bruttoinlandsprodukt und Bruttowertschöpfung"" Indikatoren zu ""Bruttoinlandsprodukt (BIP)""",2000 - 2021
AI017-2,"Regionalatlas Deutschland Themenbereich ""Bruttoinlandsprodukt und Bruttowertschöpfung"" Indikatoren zu ""Bruttowertschöpfung (BWS)""",2000 - 2021
AI019,"Regionalatlas Deutschland Themenbereich ""Umwelt"" Indikatoren zu ""Haushaltsabfälle""",2005 - 2021
AI019-1,"Regionalatlas Deutschland Themenbereich ""Umwelt"" Indikatoren zu ""Wasserentgelt""",2008 - 2022
AI019-1-5,"Regionalatlas Deutschland Themenbereich ""Umwelt"" Indikatoren zu ""Wasserentgelt"" (Gemeindeebene ab 2008)",2008 - 2022
AI019-2,"Regionalatlas Deutschland Themenbereich ""Umwelt"" Indikatoren zu ""Wasserversorgung, Wasserabgabe""",1998 - 2019
AIG-018,"Regionalatlas Deutschland Themenbereich ""Gender"" Indikatoren zu ""Elterngeldbezug""",2016 - 2022
AIG-03-1,"Regionalatlas Deutschland Themenbereich ""Gender"" Indikatoren zu ""Kinderbetreuung""",2007 - 2022
AIG-03-2,"Regionalatlas Deutschland Themenbereich ""Gender"" Indikatoren zu ""Bildung""",2006 - 2021
AIG-07-2,"Regionalatlas Deutschland Themenbereich ""Gender"" Indikatoren zu ""Erwerbstätigkeit""",2008 - 2022
AIG-08-2,"Regionalatlas Deutschland Themenbereich ""Gender"" Indikatoren zu ""Arbeitslosigkeit""",2009 - 2022
AIG-22,"Regionalatlas Deutschland Themenbereich ""Gender"" Indikatoren zu ""Grundsicherung""",2009 - 2021
AIG-24,"Regionalatlas Deutschland Themenbereich ""Gender"" Indikatoren zu ""Männliches pädagogisches Personal""",2011 - 2022
