Code,Content,Time
4000W-3020,"Wohnungen: Haushaltstyp - Art der Wohnungsnutzung - Fläche
der Wohnung (10 m²-Intervalle)",09.05.2011 - 09.05.2011
4000W-3021,"Wohnungen: Haushaltsgröße/-typ - Art der Wohnungsnutzung -
Art des Gebäudes/Wohnungen im Gebäude",09.05.2011 - 09.05.2011
4000W-3022,Wohnungen: Haushaltsgröße/-typ - Art der Wohnungsnutzung - Baujahr (Jahrzehnte),09.05.2011 - 09.05.2011
4000W-3023,"Wohnungen: Haushaltsgröße - Ausstattung der Wohnung/Fläche
(20m²-Intervalle)/Räume/Wohnungen im Gebäude - Art des
Gebäudes",09.05.2011 - 09.05.2011
4000W-3024,"Wohnungen: Haushaltsgröße - Fläche der Wohnung (20
m²-Intervalle) - Wohnungen im Gebäude",09.05.2011 - 09.05.2011
4000W-3025,"Wohnungen: Haushaltsgröße - Haushaltstyp - Baujahr
(Jahrzehnte)",09.05.2011 - 09.05.2011
4000W-3026,Wohnungen: Haushaltstyp - Fläche der Wohnung (10m²-Intervalle)/Wohnungen im Gebäude - Art des Gebäudes,09.05.2011 - 09.05.2011
4000W-3027,"Wohnungen: Haushaltstyp - Fläche der Wohnung (10
m²-Intervalle) - Wohnungen im Gebäude",09.05.2011 - 09.05.2011
4000W-4001,"Wohnungen: Art der Wohnungsnutzung - Fläche - Ausstattung
der Wohnung/Räume/Wohnungen im Gebäude - Art des Gebäudes",09.05.2011 - 09.05.2011
4000W-4002,"Wohnungen: Art der Wohnungsnutzung - Ausstattung der
Wohnung/Räume - Fläche (10m²-Intervalle) - Wohnungen im
Gebäude",09.05.2011 - 09.05.2011
4000W-4003,"Wohnungen: Art der Wohnungsnutzung/Fläche (10m²-Intervalle)
- Ausstattung der Wohnung/Räume/Baujahr(Mikrozensus-Klassen)
- Wohnungen im Gebäude - Art des Gebäudes",09.05.2011 - 09.05.2011
4000W-4004,Wohnungen: Art der Wohnungsnutzung - Fläche (10m²-Intervalle) - Baujahr (Mikrozensus-Klassen) - Art des Gebäudes/Wohnungen im Gebäude,09.05.2011 - 09.05.2011
4000W-4005,"Wohnungen: Fläche der Wohnung (20 m²-Intervalle) - Wohnungen
im Gebäude (3 Klassen) - Räume - Art des Gebäudes",09.05.2011 - 09.05.2011
4000W-4006,"Wohnungen: Art der Wohnungsnutzung/Räume - Ausstattung der
Wohnung - Baujahr (Jahrzwanzigste) - Art des Gebäudes",09.05.2011 - 09.05.2011
4000W-4007,"Wohnungen: Art der Wohnungsnutzung - Ausstattung der Wohnung
- Räume - Art des Gebäudes/Baujahr (Jahrzwanzigste)",09.05.2011 - 09.05.2011
4000W-4008,"Wohnungen: Art der Wohnungsnutzung - Räume - Baujahr
(Jahrzwanzigste) - Art des Gebäudes",09.05.2011 - 09.05.2011
4000W-4009,"Wohnungen: Haushaltsgröße - Art der Wohnungsnutzung -
Austattung der Wohnung/Räume/Wohnungen im Gebäude - Art des
Gebäudes/Fläche (20m²-Intervalle)",09.05.2011 - 09.05.2011
4000W-4010,"Wohnungen: Haushaltsgröße - Fläche der Wohnung (20
m²-Intervalle) - Nutzung/Austattung/Räume/Wohnungen im
Gebäude - Art des Gebäudes",09.05.2011 - 09.05.2011
4000W-4011,"Wohnungen: Haushaltsgröße - Haushaltstyp - Art der
Wohnungsnutzung - Baujahr (Jahrzehnte)",09.05.2011 - 09.05.2011
4000W-4012,"Wohnungen: Haushaltstyp - Art der Wohnungsnutzung - Fläche
der Wohnung (10 m²-Intervalle) - Art des Gebäudes/Wohnungen
im Gebäude",09.05.2011 - 09.05.2011
4000W-4013,Wohnungen: Haushaltstyp - Art der Wohnungsnutzung/Fläche der Wohnung (10m²-Intervalle) - Wohnungen im Gebäude - Art des Gebäudes,09.05.2011 - 09.05.2011
4000W-5001,"Wohnungen: Art der Wohnungsnutzung - Ausstattung der Wohnung
- Räume - Baujahr (Jahrzwanzigste) - Art des Gebäudes",09.05.2011 - 09.05.2011
4000W-5002,Wohnungen: Art der Wohnungsnutzung - Fläche der Wohnung (10 m²-Intervalle) - Ausstattung/Räume/Baujahr (Mikrozensus-Klassen) - Wohnungen im Gebäude - Art des Gebäudes,09.05.2011 - 09.05.2011
4000W-5003,"Wohnungen: Haushaltsgröße - Art der Wohnungsnutzung -
Ausstattung/Räume/Wohnungen im Gebäude - Fläche der Wohnung
(20 m²-Intervalle) - Art des Gebäudes",09.05.2011 - 09.05.2011
4000W-5004,"Wohnungen: Haushaltstyp - Art der Wohnungsnutzung - Fläche
der Wohnung (10 m²-Intervalle) - Wohnungen im Gebäude - Art
des Gebäudes",09.05.2011 - 09.05.2011
5000H-1001,Haushalte: Art des Gebäudes,09.05.2011 - 09.05.2011
5000H-1002,Haushalte: Baujahr (Jahrzwanzigste),09.05.2011 - 09.05.2011
5000H-1003,Haushalte: Eigentumsform des Gebäudes,09.05.2011 - 09.05.2011
5000H-1004,Haushalte: Größe des privaten Haushalts,09.05.2011 - 09.05.2011
5000H-1005,Haushalte: Heizungsart,09.05.2011 - 09.05.2011
5000H-1006,Haushalte: Seniorenstatus eines privaten Haushalts,09.05.2011 - 09.05.2011
5000H-1007,Haushalte: Typ des privaten Haushalts (nach Familien),09.05.2011 - 09.05.2011
5000H-1008,Haushalte: Typ des privaten Haushalts (nach Lebensform),09.05.2011 - 09.05.2011
5000H-1009,Haushalte: Ausstattung der Wohnung,09.05.2011 - 09.05.2011
5000H-1010,Haushalte: Fläche der Wohnung (20 m²-Intervalle),09.05.2011 - 09.05.2011
5000H-1011,Haushalte: Räume,09.05.2011 - 09.05.2011
5000H-1012,Haushalte: Art der Wohnungsnutzung,09.05.2011 - 09.05.2011
5000H-2001,"Haushalte: Größe des privaten Haushalts - Art des
Gebäudes/Baujahr (Jahrzwanzigste)",09.05.2011 - 09.05.2011
5000H-2002,"Haushalte: Typ des privaten Haushalts (nach Familien) - Art
des Gebäudes",09.05.2011 - 09.05.2011
5000H-2003,"Haushalte: Typ des privaten Haushalts (nach Familien) -
Größe des privaten Haushalts",09.05.2011 - 09.05.2011
5000H-2004,Haushalte: Eigentumsform des Gebäudes - Heizungsart,09.05.2011 - 09.05.2011
5000H-2005,"Haushalte: Größe des privaten Haushalts - Ausstattung der
Wohnung/Fläche der Wohnung (20 m²-Intervalle)/Räume",09.05.2011 - 09.05.2011
5000H-2006,"Haushalte: Seniorenstatus eines privaten Haushalts - Fläche
der Wohnung (20 m²-Intervalle)/Räume",09.05.2011 - 09.05.2011
5000H-2007,"Haushalte: Typ des privaten Haushalts (nach Familien) -
Ausstattung der Wohnung/Fläche der Wohnung (20
m²-Intervalle)/Räume",09.05.2011 - 09.05.2011
5000H-2008,"Haushalte: Räume - Ausstattung der Wohnung/Fläche
der Wohnung (20 m²-Intervalle)",09.05.2011 - 09.05.2011
5000H-2009,"Haushalte: Fläche der Wohnung (20 m²-Intervalle) - Art des
Gebäudes",09.05.2011 - 09.05.2011
5000H-2010,"Haushalte: Art der Wohnungsnutzung - Art des Gebäudes/Fläche
der Wohnung (20 m²-Intervalle)",09.05.2011 - 09.05.2011
5000H-2011,"Haushalte: Art der Wohnungsnutzung - Größe des privaten
Haushalts/Seniorenstatus eines privaten Haushalts/Typ des
privaten Haushalts (nach Familien)",09.05.2011 - 09.05.2011
5000H-3001,"Haushalte: Größe des privaten Haushalts - Typ des privaten
Haushalts (nach Familien) - Art des Gebäudes",09.05.2011 - 09.05.2011
5000H-3002,"Haushalte: Größe des privaten Haushalts - Typ des privaten
Haushalts (nach Familien) - Ausstattung der Wohnung/Fläche
der Wohnung (20 m²-Intervalle)/Zahl der Räume",09.05.2011 - 09.05.2011
5000H-3003,"Haushalte: Seniorenstatus eines privaten Haushalts - Fläche
der Wohnung (20 m²-Intervalle) - Räume",09.05.2011 - 09.05.2011
5000H-3004,"Haushalte: Typ des privaten Haushalts (nach Familien) -
Fläche der Wohnung (20 m²-Intervalle) - Art des Gebäudes",09.05.2011 - 09.05.2011
5000H-3005,"Haushalte: Art der Wohnungsnutzung - Größe des privaten
Haushalts - Typ des privaten Haushalts (nach Familien)",09.05.2011 - 09.05.2011
5000H-3006,"Haushalte: Art der Wohnungsnutzung - Typ des privaten
Haushalts (nach Familien) - Fläche der Wohnung (20
m²-Intervalle)",09.05.2011 - 09.05.2011
5000H-3007,"Haushalte: Art der Wohnungsnutzung - Größe des privaten
Haushalts/Typ des privaten Haushalts (nach Familien)/Fläche
der Wohnung (20 m²-Intervalle) - Art des Gebäudes",09.05.2011 - 09.05.2011
5000H-4001,Haushalte: Art der Wohnungsnutzung - Typ des priv. Haushalts (nach Familien) - Größe des privaten Haushalts/Fläche der Wohnung (20 m²-Intervalle) - Art des Gebäudes,09.05.2011 - 09.05.2011
6000F-1001,Familien: Größe der Kernfamilie,09.05.2011 - 09.05.2011
6000F-1002,Familien: Typ der Kernfamilie (nach Familien),09.05.2011 - 09.05.2011
6000F-1003,Familien: Typ der Kernfamilie (nach Lebensform),09.05.2011 - 09.05.2011
6000F-1004,Familien: Größe des privaten Haushalts,09.05.2011 - 09.05.2011
6000F-1005,Familien: Seniorenstatus eines privaten Haushalts,09.05.2011 - 09.05.2011
6000F-1006,Familien: Typ des privaten Haushalts (nach Familien),09.05.2011 - 09.05.2011
6000F-1007,Familien: Ausstattung der Wohnung,09.05.2011 - 09.05.2011
6000F-1008,Familien: Fläche der Wohnung (20 m²-Intervalle),09.05.2011 - 09.05.2011
6000F-1009,Familien: Räume,09.05.2011 - 09.05.2011
6000F-2001,"Familien: Größe der Kernfamilie - Größe des privaten
Haushalts/Typ der Kernfamilie",09.05.2011 - 09.05.2011
6000F-2002,Familien: Größe des privaten Haushalts - Seniorenstatus / Typ des privaten Haushalts (nach Familien),09.05.2011 - 09.05.2011
6000F-2003,"Familien: Typ des privaten Haushalts (nach Familien) -
Seniorenstatus eines privaten Haushalts",09.05.2011 - 09.05.2011
6000F-2004,Familien: Größe der Kernfamilie/Typ der Kernfamilie (nach Familien) - Ausstattung der Wohnung/Fläche der Wohnung (20 m² Intervalle)/Räume,09.05.2011 - 09.05.2011
6000F-3001,"Familien: Größe des privaten Haushalts - Seniorenstatus -
Typ des privaten Haushalts (nach Familien)",09.05.2011 - 09.05.2011
6000F-3002,Familien: Größe der Kernfamilie - Typ der Kernfamilie (nach Familien) - Ausstattung der Wohnung/Fläche der Wohnung (20m² Intervalle)/Räume,09.05.2011 - 09.05.2011
