Code,Content,Time
12421-0001,"Vorausberechneter Bevölkerungsstand: Deutschland, Stichtag,
Varianten der Bevölkerungsvorausberechnung",31.12.2022 - 31.12.2070
12421-0002,"Vorausberechneter Bevölkerungsstand: Deutschland, Stichtag,
Varianten der Bevölkerungsvorausberechnung, Geschlecht,
Altersjahre",31.12.2022 - 31.12.2070
12421-0003,"Vorausberechneter Bevölkerungsstand: Bundesländer, Stichtag,
Varianten der Bevölkerungsvorausberechnung",31.12.2022 - 31.12.2070
12421-0004,"Vorausberechneter Bevölkerungsstand: Bundesländer, Stichtag,
Varianten der Bevölkerungsvorausberechnung, Geschlecht,
Altersjahre",31.12.2022 - 31.12.2070
12421-0005,"Vorausberechneter Bevölkerungsstand: Bundesländer
(Aggregate), Stichtag, Varianten der
Bevölkerungsvorausberechnung",31.12.2022 - 31.12.2070
12421-0006,"Vorausberechneter Bevölkerungsstand: Bundesländer
(Aggregate), Stichtag, Varianten der
Bevölkerungsvorausberechnung, Geschlecht, Altersjahre",31.12.2022 - 31.12.2070
12421-0100,"Vorausberechnete Privathaushalte: Deutschland, Jahre,
Varianten der Haushaltsvorausberechnung, Haushaltsgröße",2019 - 2040
12421-0101,"Vorausberechnete Privathaushalte: Bundesländer, Jahre,
Varianten der Haushaltsvorausberechnung, Haushaltsgröße",2019 - 2040
12511-0001,"Einbürgerungen von Ausländern: Deutschland, Jahre",1981 - 2022
12511-0002,"Einbürgerungen von Ausländern: Deutschland, Jahre,
Altersgruppen, Geschlecht, Familienstand",2000 - 2022
12511-0003,"Einbürgerungen von Ausländern: Deutschland, Jahre,
Ländergruppierungen/Staatsangehörigkeit, Altersgruppen/
Geschlecht/Familienstand",2000 - 2022
12511-0004,"Einbürgerungen von Ausländern: Deutschland, Jahre,
Ländergruppierungen/Staatsangehörigkeit, Altersgruppen,
Geschlecht, Familienstand",2000 - 2022
12511-0005,"Einbürgerungen von Ausländern: Deutschland, Jahre,
Ländergruppierungen/Staatsangehörigkeit, Altersgruppen,
Geschlecht, Aufenthaltsdauer",2000 - 2022
12511-0006,"Einbürgerungen von Ausländern: Deutschland, Jahre,
Ländergruppierungen/Staatsangehörigkeit, Geschlecht,
Einbürgerungsart, Rechtsgrundlagen",2000 - 2022
12511-0007,"Durchschnittsalter der Eingebürgerten: Deutschland, Jahre,
Ländergruppierungen/Staatsangehörigkeit, Geschlecht,
Familienstand",2000 - 2022
12511-0008,"Durchschnittliche Aufenthaltsdauer der Eingebürgerten:
Deutschland, Jahre, Ländergruppierungen/Staatsangehörigkeit,
Altersgruppen, Geschlecht, Familienstand",2000 - 2022
12511-0009,"Erwerb der deutschen Staatsangehörigkeit: Deutschland,
Jahre, Staatsangehörigkeit, Erwerbsarten, Geschlecht",2008 - 2021
12511-0011,"Einbürgerungen von Ausländern: Bundesländer und Ausland, Jahre",1990 - 2022
12511-0012,"Einbürgerungen von Ausländern: Bundesländer und Ausland,
Jahre, Altersgruppen, Geschlecht, Familienstand",2000 - 2022
12511-0013,"Einbürgerungen von Ausländern: Bundesländer und Ausland,
Jahre, Ländergruppierungen/Staatsangehörigkeit,
Altersgruppen/Geschlecht/Familienstand",2000 - 2022
12511-0014,"Einbürgerungen von Ausländern: Bundesländer und Ausland,
Jahre, Ländergruppierungen/Staatsangehörigkeit,
Altersgruppen, Geschlecht, Familienstand",2000 - 2022
12511-0015,"Einbürgerungen von Ausländern: Bundesländer und Ausland,
Jahre, Ländergruppierungen/Staatsangehörigkeit,
Altersgruppen, Geschlecht, Aufenthaltsdauer",2000 - 2022
12511-0016,"Einbürgerungen von Ausländern: Bundesländer und Ausland,
Jahre, Ländergruppierungen/Staatsangehörigkeit,
Geschlecht, Einbürgerungsart, Rechtsgrundlagen",2000 - 2022
12511-0017,"Durchschnittsalter der Eingebürgerten: Bundesländer und
Ausland, Jahre, Ländergruppierungen/Staatsangehörigkeit,
Geschlecht, Familienstand",2000 - 2022
12511-0018,"Durchschnittliche Aufenthaltsdauer der Eingebürgerten:
Bundesländer und Ausland, Jahre, Ländergruppierungen/
Staatsangehörigkeit, Altersgruppen, Geschlecht,Familienstand",2000 - 2022
12511-0019,"Erwerb der deutschen Staatsangehörigkeit: Bundesländer und
Ausland, Jahre, Staatsangehörigkeit, Erwerbsarten,
Geschlecht",2008 - 2021
12521-0001,"Ausländer: Deutschland, Stichtag, Geschlecht/Altersjahre/
Familienstand",30.09.1967 - 31.12.2022
12521-0002,"Ausländer: Deutschland, Stichtag, Geschlecht/Altersjahre/
Familienstand, Ländergruppierungen/Staatsangehörigkeit",30.09.1967 - 31.12.2022
12521-0003,"Ausländer: Deutschland, Stichtag, Geschlecht, Altersjahre,
Ländergruppierungen/Staatsangehörigkeit",31.12.1998 - 31.12.2022
12521-0004,"Ausländer: Deutschland, Stichtag, Geschlecht, Altersjahre,
Migrantengeneration, Ländergruppierungen/Staatsangehörigkeit",31.12.1998 - 31.12.2022
12521-0005,"Ausländer: Deutschland, Stichtag, Geschlecht, Familienstand,
Ländergruppierungen/Staatsangehörigkeit",31.12.1998 - 31.12.2022
12521-0006,"Ausländer: Deutschland, Stichtag, Geschlecht,
Aufenthaltsdauer/Aufenthaltsdauer (Abgrenzung
Einbürgerungen), Ländergruppierungen/Staatsangehörigkeit",31.12.1998 - 31.12.2022
12521-0007,"Ausländer: Deutschland, Stichtag, Geschlecht,
Aufenthaltstitel",31.12.1998 - 31.12.2019
12521-0008,"Ausländer: Deutschland, Stichtag, Geschlecht,
Aufenthaltstitel/Ausgewählte Aufenthaltstitel,
Ländergruppierungen/Staatsangehörigkeit",31.12.1998 - 31.12.2022
12521-0009,"Ausländer: Deutschland, Jahre, Geschlecht,
Registerbewegungen (Bund), Ländergruppierungen/
Staatsangehörigkeit",2015 - 2022
12521-0010,"Ausländer: Deutschland, Jahre, Geschlecht, Altersjahre,
Registerzu- und abgänge (Bund), Ländergruppierungen/
Staatsangehörigkeit",2015 - 2022
12521-0011,"Ausländer: Deutschland, Jahre, Geschlecht, Aufenthaltsdauer,
Registerabgänge (Bund), Ländergruppierungen/
Staatsangehörigkeit",2015 - 2022
12521-0012,"Durchschnittsalter der Ausländer: Deutschland, Stichtag,
Geschlecht, Ländergruppierungen/Staatsangehörigkeit",31.12.1998 - 31.12.2022
12521-0013,"Durchschnittliche Aufenthaltsdauer der Ausländer:
Deutschland, Stichtag, Geschlecht, Ländergruppierungen/
Staatsangehörigkeit",31.12.1998 - 31.12.2022
12521-0020,"Ausländer: Bundesländer, Stichtag, Geschlecht/Altersjahre/
Familienstand",30.09.1980 - 31.12.2022
12521-0021,"Ausländer: Bundesländer, Stichtag, Geschlecht/Altersjahre/
Familienstand, Ländergruppierungen/Staatsangehörigkeit",30.09.1980 - 31.12.2022
12521-0022,"Ausländer: Bundesländer, Stichtag, Geschlecht, Altersjahre,
Ländergruppierungen/Staatsangehörigkeit",31.12.1998 - 31.12.2022
12521-0023,"Ausländer: Bundesländer, Stichtag, Geschlecht, Altersjahre,
Migrantengeneration, Ländergruppierungen/Staatsangehörigkeit",31.12.1998 - 31.12.2022
12521-0024,"Ausländer: Bundesländer, Stichtag, Geschlecht,
Familienstand, Ländergruppierungen/Staatsangehörigkeit",31.12.1998 - 31.12.2022
12521-0025,"Ausländer: Bundesländer, Stichtag, Geschlecht,
Aufenthaltsdauer/Aufenthaltsdauer (Abgrenzung
Einbürgerungen), Ländergruppierungen/Staatsangehörigkeit",31.12.1998 - 31.12.2022
12521-0026,"Ausländer: Bundesländer, Stichtag, Geschlecht,
Aufenthaltstitel/Ausgewählte Aufenthaltstitel,
Ländergruppierungen/Staatsangehörigkeit",31.12.1998 - 31.12.2022
12521-0027,"Ausländer: Bundesländer, Jahre, Geschlecht,
Registerbewegungen (regional), Ländergruppierungen/
Staatsangehörigkeit",2015 - 2022
12521-0028,"Ausländer: Bundesländer, Jahre, Geschlecht, Altersjahre,
Registerzu- und abgänge (regional), Ländergruppierungen/
Staatsangehörigkeit",2015 - 2022
12521-0029,"Ausländer: Bundesländer, Jahre, Geschlecht,
Aufenthaltsdauer, Registerabgänge (regional),
Ländergruppierungen/Staatsangehörigkeit",2015 - 2022
12521-0030,"Durchschnittsalter der Ausländer: Bundesländer, Stichtag,
Geschlecht, Ländergruppierungen/Staatsangehörigkeit",31.12.1998 - 31.12.2022
12521-0031,"Durchschnittliche Aufenthaltsdauer der Ausländer:
Bundesländer, Stichtag, Geschlecht, Ländergruppierungen/
Staatsangehörigkeit",31.12.1998 - 31.12.2022
12521-0040,"Ausländer: Kreise, Stichtag, Geschlecht",31.12.1998 - 31.12.2022
12521-0041,"Ausländer: Kreise, Stichtag, Geschlecht,
Ländergruppierungen/Staatsangehörigkeit",31.12.1998 - 31.12.2022
12521-0042,"Ausländer: Kreise, Stichtag, Geschlecht, Aufenthaltstitel,
Ländergruppierungen",31.12.1998 - 31.12.2019
12521-0043,"Ausländer: Kreise, Stichtag, Geschlecht,
Ausgewählte Aufenthaltstitel, Staatsangehörigkeit",31.12.1998 - 31.12.2022
12521-0044,"Ausländer: Kreise, Jahre, Geschlecht, Registerbewegungen
(regional), Ländergruppierungen",2015 - 2022
12531-0001,"Schutzsuchende: Deutschland, Stichtag, Geschlecht/
Altersjahre/Familienstand",31.12.2007 - 31.12.2022
12531-0002,"Schutzsuchende: Deutschland, Stichtag, Geschlecht/
Altersjahre/Familienstand, Ländergruppierungen/
Staatsangehörigkeit",31.12.2007 - 31.12.2022
12531-0003,"Schutzsuchende: Deutschland, Stichtag, Geschlecht,
Altersjahre, Ländergruppierungen/Staatsangehörigkeit",31.12.2007 - 31.12.2022
12531-0004,"Schutzsuchende: Deutschland, Stichtag, Geschlecht,
Altersjahre, Migrantengeneration, Ländergruppierungen
/Staatsangehörigkeit",31.12.2007 - 31.12.2022
12531-0005,"Schutzsuchende: Deutschland, Stichtag, Geschlecht,
Familienstand, Ländergruppierungen/Staatsangehörigkeit",31.12.2007 - 31.12.2022
12531-0006,"Schutzsuchende: Deutschland, Stichtag, Geschlecht,
Aufenthaltsdauer/Aufenthaltsdauer (Abgrenzung
Einbürgerungen), Ländergruppierungen/Staatsangehörigkeit",31.12.2007 - 31.12.2022
12531-0007,"Schutzsuchende: Deutschland, Stichtag, Geschlecht,
Schutzstatus",31.12.2007 - 31.12.2022
12531-0008,"Schutzsuchende: Deutschland, Stichtag, Geschlecht,
Schutzstatus/Schutzstatuskategorie, Ländergruppierungen/
Staatsangehörigkeit",31.12.2007 - 31.12.2022
12531-0009,"Durchschnittsalter der Schutzsuchenden: Deutschland,
Stichtag, Geschlecht, Ländergruppierungen/
Staatsangehörigkeit",31.12.2007 - 31.12.2022
12531-0010,"Durchschnittliche Aufenthaltsdauer der Schutzsuchenden:
Deutschland, Stichtag, Geschlecht, Ländergruppierungen/
Staatsangehörigkeit",31.12.2007 - 31.12.2022
12531-0020,"Schutzsuchende: Bundesländer, Stichtag, Geschlecht/
Altersjahre/Familienstand",31.12.2007 - 31.12.2022
12531-0021,"Schutzsuchende: Bundesländer, Stichtag, Geschlecht/
Altersjahre/Familienstand, Ländergruppierungen/
Staatsangehörigkeit",31.12.2007 - 31.12.2022
12531-0022,"Schutzsuchende: Bundesländer, Stichtag, Geschlecht,
Altersjahre, Ländergruppierungen/Staatsangehörigkeit",31.12.2007 - 31.12.2022
12531-0023,"Schutzsuchende: Bundesländer, Stichtag, Geschlecht,
Altersjahre, Migrantengeneration, Ländergruppierungen
/Staatsangehörigkeit",31.12.2007 - 31.12.2022
12531-0024,"Schutzsuchende: Bundesländer, Stichtag, Geschlecht,
Familienstand, Ländergruppierungen/Staatsangehörigkeit",31.12.2007 - 31.12.2022
12531-0025,"Schutzsuchende: Bundesländer, Stichtag, Geschlecht,
Aufenthaltsdauer/Aufenthaltsdauer (Abgrenzung
Einbürgerungen), Ländergruppierungen/Staatsangehörigkeit",31.12.2007 - 31.12.2022
12531-0026,"Schutzsuchende: Bundesländer, Stichtag, Geschlecht,
Schutzstatus/Schutzstatuskategorie, Ländergruppierungen/
Staatsangehörigkeit",31.12.2007 - 31.12.2022
12531-0027,"Durchschnittsalter der Schutzsuchenden: Bundesländer,
Stichtag, Geschlecht, Ländergruppierungen/
Staatsangehörigkeit",31.12.2007 - 31.12.2022
12531-0028,"Durchschnittliche Aufenthaltsdauer der Schutzsuchenden:
Bundesländer, Stichtag, Geschlecht, Ländergruppierungen/
Staatsangehörigkeit",31.12.2007 - 31.12.2022
12531-0040,"Schutzsuchende: Kreise, Stichtag, Geschlecht",31.12.2007 - 31.12.2022
12531-0041,"Schutzsuchende: Kreise, Stichtag, Geschlecht,
Ländergruppierungen/Staatsangehörigkeit",31.12.2007 - 31.12.2022
12531-0042,"Schutzsuchende: Kreise, Stichtag, Geschlecht,
Schutzstatus, Ländergruppierungen",31.12.2007 - 31.12.2022
12531-0043,"Schutzsuchende: Kreise, Stichtag, Geschlecht,
Schutzstatuskategorie, Staatsangehörigkeit",31.12.2007 - 31.12.2022
12611-0001,"Eheschließungen, Eheschließungen je 1000 Einwohner:
Deutschland, Jahre",1950 - 2022
12611-0002,"Eheschließungen, Eheschließungen je 1000 Einwohner:
Deutschland, Monate",Januar 1990 - Juli 2023
12611-0003,"Eheschließungen: Deutschland, Jahre, Staatsangehörigkeit der
Frau",1960 - 2022
12611-0004,"Eheschließungen: Deutschland, Jahre, Staatsangehörigkeit des
Mannes",1960 - 2022
12611-0005,"Eheschließungen: Deutschland, Jahre, Alter der Ehefrau,
Alter des Ehemannes",2005 - 2017
12611-0010,"Eheschließungen: Bundesländer, Jahre",1990 - 2022
12611-0011,"Eheschließungen: Bundesländer, Monate",Januar 1990 - Juli 2023
12612-0001,"Lebendgeborene: Deutschland, Jahre, Geschlecht",1950 - 2022
12612-0002,"Lebendgeborene: Deutschland, Monate, Geschlecht",Januar 1950 - Juli 2023
12612-0003,"Lebendgeborene: Deutschland, Jahre, Staatsangehörigkeit",1960 - 2022
12612-0004,"Lebendgeborene: Deutschland, Jahre, Familienstand der Eltern",1950 - 2022
12612-0005,"Lebendgeborene: Deutschland, Jahre, Alter der Mutter,
Lebendgeburtenfolge",2009 - 2022
12612-0006,"Lebendgeborene: Deutschland, Jahre, Alter des Vaters,
Familienstand des Vaters",2000 - 2022
12612-0007,"Lebendgeborene: Deutschland, Jahre, Alter der Mutter,
Geschlecht der Lebendgeborenen, Familienstand der Eltern",1992 - 2022
12612-0008,"Geburtenziffern (Lebendgeborene je 1000 Frauen):
Deutschland, Jahre, Alter",1972 - 2022
12612-0009,"Zusammengefasste Geburtenziffern (je Frau): Deutschland,
Jahre, Altersgruppen",1972 - 2022
12612-0010,"Zusammengefasste Geburtenziffern (je Frau): Deutschland,
Jahre, Staatsangehörigkeit der Mutter",1991 - 2022
12612-0011,"Nettoreproduktionsrate: Deutschland, Jahre, Altersgruppen",1990 - 2022
12612-0012,"Kohortenspezifische Geburtenziffern (Lebendgeborene je 1000
Frauen): Deutschland, Geburtsjahr der Frau, Alter",1930 - 2007
12612-0013,"Endgültige Kinderzahl (je Frau): Deutschland, Geburtsjahr
der Frau, Altersgruppen der Frauen",1930 - 1978
12612-0014,"Durchschnittliches Alter der Mutter bei der Geburt:
Deutschland, Jahre, Lebendgeburtenfolge",2009 - 2022
12612-0015,"Durchschnittliches Alter der Mutter bei der Geburt ihrer
lebend geborenen Kinder: Deutschland, Jahre, Familienstand
der Eltern",1991 - 2022
12612-0016,"Mehrlingsgeburten: Deutschland, Jahre, Art der
Mehrlingsgeburt",1950 - 2022
12612-0017,"Mehrlingsgeburten je 1000 Mütter: Deutschland, Jahre,
Art der Mehrlingsgeburt",1950 - 2022
12612-0018,"Totgeborene, Totgeborene je 1000 Lebend- und Totgeborene: Deutschland, Jahre",1950 - 2022
12612-0019,"Lebendgeborene je 1000 Einwohner: Deutschland, Jahre",1950 - 2022
12612-0020,"Lebendgeborene je 1000 Einwohner: Deutschland, Monate",Januar 1950 - Juli 2023
12612-0021,"Zusammengefasste Vaterschaftsziffern: Deutschland, Jahre,
Altersgruppen",1991 - 2022
12612-0022,"Durchschnittliches Alter des Vaters bei Geburt des Kindes:
Deutschland, Jahre",1991 - 2022
12612-0023,"Durchschnittliches Alter des Vaters bei Geburt des Kindes:
Deutschland, Jahre, Lebendgeburtenfolge",2014 - 2022
12612-0050,"Frauen: Deutschland, Geburtsjahr der Frau, Kinderanzahl",1947 - 1992
12612-0051,"Durchschnittliche Kinderzahl je Frau, Durchschnittliche
Kinderzahl je Mutter: Deutschland, Geburtsjahr der Frau",1947 - 1992
12612-0052,"Kinderlosenquote: Bundesländer (Aggregate), Jahre,
Altersgruppen der Frauen",2022 - 2022
12612-0100,"Lebendgeborene: Bundesländer, Jahre, Geschlecht",1990 - 2022
12612-0101,"Lebendgeborene: Bundesländer, Monate, Geschlecht",Januar 1990 - Juli 2023
12612-0102,"Lebendgeborene: Bundesländer, Jahre, Familienstand der
Eltern",1991 - 2022
12612-0103,"Lebendgeborene: Bundesländer, Jahre, Staatsangehörigkeit des
Kindes und der Eltern",1990 - 2022
12612-0104,"Zusammengefasste Geburtenziffern (je Frau): Bundesländer,
Jahre, Altersgruppen",1991 - 2022
12612-0105,"Nettoreproduktionsrate: Bundesländer, Jahre (bis 2010),
Altersgruppen",2004 - 2010
12612-0106,"Totgeborene: Bundesländer, Jahre",1990 - 2022
12613-0001,"Gestorbene, Sterbefälle je 1000 Einwohner: Deutschland,
Jahre",1950 - 2022
12613-0002,"Gestorbene: Deutschland, Jahre, Geschlecht",1950 - 2022
12613-0003,"Gestorbene: Deutschland, Jahre, Geschlecht, Altersjahre",1956 - 2022
12613-0004,"Gestorbene: Deutschland, Jahre, Nationalität, Geschlecht,
Altersjahre",2000 - 2022
12613-0005,"Gestorbene, Sterbefälle je 1000 Einwohner: Deutschland,
Monate",Januar 1990 - Juli 2023
12613-0006,"Gestorbene: Deutschland, Monate, Geschlecht",Januar 1950 - Juli 2023
12613-0007,"Durchschnittliches Sterbealter: Deutschland, Jahre,
Geschlecht",1956 - 2022
12613-0010,"Gestorbene: Bundesländer, Jahre",1990 - 2022
12613-0011,"Gestorbene: Bundesländer, Jahre, Geschlecht",1990 - 2022
12613-0012,"Gestorbene: Bundesländer, Monate",Januar 1990 - Juli 2023
12613-0013,"Gestorbene: Bundesländer, Monate, Geschlecht",Januar 1990 - Juli 2023
12621-0001,"Sterbetafel (Periodensterbetafel): Deutschland, Jahre, Geschlecht, Vollendetes Alter",1991/93 - 2020/22
12621-0002,"Durchschnittliche Lebenserwartung (Periodensterbetafel):
Deutschland, Jahre, Geschlecht, Vollendetes Alter",1991/93 - 2020/22
12621-0003,"Durchschnittliche Lebenserwartung (Kohortensterbetafel):
Deutschland, Geburtsjahr, Geschlecht, Vollendetes Alter,
Trendvarianten",1871 - 2020
12621-0004,"Durchschnittliche Lebenserwartung bei Geburt
(Periodensterbetafel): Bundesländer, Jahre, Geschlecht",2002/04 - 2020/22
12631-0001,"Ehescheidungen: Deutschland, Jahre",1950 - 2022
12631-0002,"Ehescheidungen: Deutschland, Jahre, Ehedauer",1982 - 2022
12631-0003,"Ehescheidungen: Deutschland, Jahre, Gemeinsame minderjährige
Kinder",1950 - 2022
12631-0004,"Ehescheidungen: Deutschland, Jahre, Gemeinsame
minderjährige Kinder, Ehedauer",1997 - 2022
12631-0010,"Ehescheidungen: Bundesländer, Jahre",1990 - 2022
12631-0011,"Ehescheidungen: Bundesländer, Jahre, Ehedauer",1997 - 2022
12631-0012,"Ehescheidungen: Bundesländer, Jahre, Gemeinsame
minderjährige Kinder",1997 - 2022
12651-0001,"Begründungen von Lebenspartnerschaften: Deutschland, Jahre (bis 2017), Geschlecht",2014 - 2017
12651-0002,"Begründungen von Lebenspartnerschaften: Deutschland, Monate (bis 2017)",Januar 2014 - September 2017
12651-0003,"Begründungen von Lebenspartnerschaften: Bundesländer, Jahre (bis 2017), Geschlecht",2014 - 2017
12661-0001,"Aufhebungen von Lebenspartnerschaften: Deutschland, Jahre,
Geschlecht",2014 - 2022
12661-0002,"Aufhebungen von Lebenspartnerschaften: Bundesländer, Jahre,
Geschlecht",2014 - 2022
12711-0001,"Gesamtwanderungen über die Grenzen der Bundesländer: Deutschland, Jahre, Nationalität, Geschlecht",2000 - 2022
12711-0002,"Gesamtwanderungen über die Grenzen der Bundesländer: Deutschland, Jahre, Nationalität, Geschlecht, Altersjahre",2000 - 2022
12711-0003,"Wanderungen zwischen den Bundesländern: Deutschland, Jahre, Nationalität, Geschlecht",2000 - 2022
12711-0004,"Wanderungen zwischen den Bundesländern: Deutschland, Jahre, Nationalität, Geschlecht, Altersjahre",2000 - 2022
12711-0005,"Wanderungen zwischen Deutschland und dem Ausland:
Deutschland, Jahre, Nationalität, Geschlecht",2000 - 2022
12711-0006,"Wanderungen zwischen Deutschland und dem Ausland:
Deutschland, Jahre, Nationalität, Geschlecht, Altersjahre",2000 - 2022
12711-0007,"Wanderungen zwischen Deutschland und dem Ausland:
Deutschland, Jahre, Staatsangehörigkeit",2000 - 2022
12711-0008,"Wanderungen zwischen Deutschland und dem Ausland:
Deutschland, Jahre, Nationalität, Herkunfts-/Zielländer",2000 - 2022
12711-0009,"Wanderungen zwischen Deutschland und dem Ausland:
Deutschland, Jahre, Staaten der Europäischen Union,
Geschlecht",1964 - 2022
12711-0010,"Wanderungen zwischen Deutschland und dem Ausland:
Deutschland, Jahre, Kontinente, Geschlecht",1964 - 2022
12711-0011,"Wanderungen zwischen Deutschland und dem Ausland:
Deutschland, Monate, Nationalität, Geschlecht",Januar 2008 - Juli 2023
12711-0020,"Gesamtwanderungen über die Grenzen der Bundesländer: Bundesländer, Jahre, Nationalität, Geschlecht",2000 - 2022
12711-0021,"Wanderungen zwischen den Bundesländern: Bundesländer, Jahre, Nationalität, Geschlecht",2000 - 2022
12711-0022,"Wanderungen zwischen den Bundesländern: Deutschland, Jahre, Nationalität, Geschlecht, Herkunfts-Bundesland, Ziel-Bundesland",2000 - 2022
