Code,Content,State,Time,LatestUpdate,Information
12211BJ094,"Mikrozensus, Ledige Kinder in der Familie, Ledige Kinder unter 18 Jahren in der Familie, Durchschn. Zahl der Kinder unter 18 J. je Familie, Früheres Bundesgebiet / Neue Länder, Familienformen, Stichmonat",vollständig mit Werten,04/1996-03/2004,09.11.2020 12:43:37h,false
12211BJ095,"Mikrozensus, Erwerbstätigenquote der 15- bis unter 65-Jährigen, Vollzeitquote der 15-u.65-jährigen Erwerbstätigen, Teilzeitquote der 15-u.65-jährigen Erwerbstätigen, Deutschland insgesamt, Geschlecht, Erwerbstätigkeit, Stichmonat",vollständig mit Werten,04/1996-03/2004,09.11.2020 12:55:13h,false
12211BJ096,"Mikrozensus, Erwerbstätigenquote der 15- bis unter 65-Jährigen, Vollzeitquote der 15-u.65-jährigen Erwerbstätigen, Teilzeitquote der 15-u.65-jährigen Erwerbstätigen, Früheres Bundesgebiet / Neue Länder, Geschlecht, Erwerbstätigkeit, Stichmonat",vollständig mit Werten,04/1996-03/2004,09.11.2020 12:55:45h,false
12211BJ097,"Mikrozensus, Erwerbstätigenquote der 15- bis unter 65-Jährigen, Vollzeitquote der 15-u.65-jährigen Erwerbstätigen, Teilzeitquote der 15-u.65-jährigen Erwerbstätigen, Deutschland insgesamt, Geschlecht, Erwerbstätigkeit, Alter des jüngsten Kindes, Stichmonat",vollständig mit Werten,04/1996-03/2004,09.11.2020 12:56:28h,false
12211BJ098,"Mikrozensus, Erwerbstätigenquote der 15- bis unter 65-Jährigen, Vollzeitquote der 15-u.65-jährigen Erwerbstätigen, Teilzeitquote der 15-u.65-jährigen Erwerbstätigen, Früheres Bundesgebiet / Neue Länder, Geschlecht, Erwerbstätigkeit, Alter des jüngsten Kindes, Stichmonat",vollständig mit Werten,04/1996-03/2004,09.11.2020 12:57:13h,false
12211BJ099,"Mikrozensus, Alleinerziehende, Deutschland insgesamt, Bildungsstand, Stichmonat",vollständig mit Werten,04/1996-03/2004,09.11.2020 13:03:42h,false
12211BJ100,"Mikrozensus, Alleinerziehende, Deutschland insgesamt, Bildungsstand, Geschlecht, Stichmonat",vollständig mit Werten,04/1996-03/2004,09.11.2020 13:03:55h,false
12211BJ101,"Mikrozensus, Paare, Deutschland insgesamt, Bildungsstand der Partner, Stichmonat",vollständig mit Werten,04/1996-03/2004,17.06.2021 16:35:36h,false
12211BJ102,"Mikrozensus, Paare, Deutschland insgesamt, Bildungsstand der Partner, Paartyp, Stichmonat",vollständig mit Werten,04/1996-03/2004,17.06.2021 16:35:46h,false
12211BJ103,"Mikrozensus, Alleinerziehende, Früheres Bundesgebiet / Neue Länder, Bildungsstand, Stichmonat",vollständig mit Werten,04/1996-03/2004,17.06.2021 16:35:55h,false
12211BJ104,"Mikrozensus, Alleinerziehende, Früheres Bundesgebiet / Neue Länder, Bildungsstand, Geschlecht, Stichmonat",vollständig mit Werten,04/1996-03/2004,17.06.2021 16:36:05h,false
12211BJ105,"Mikrozensus, Paare, Früheres Bundesgebiet / Neue Länder, Bildungsstand der Partner, Stichmonat",vollständig mit Werten,04/1996-03/2004,17.06.2021 16:36:15h,false
12211BJ106,"Mikrozensus, Paare, Früheres Bundesgebiet / Neue Länder, Bildungsstand der Partner, Paartyp, Stichmonat",vollständig mit Werten,04/1996-03/2004,17.06.2021 16:36:25h,false
12211BJ107,"Mikrozensus, Bevölkerung (15 bis unter 65 Jahre), Erwerbspersonen, Erwerbstätige, Erwerbslose, Nichterwerbspersonen, Deutschland insgesamt, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:36:34h,false
12211BJ108,"Mikrozensus, Bevölkerung (15 bis unter 65 Jahre), Erwerbspersonen, Erwerbstätige, Erwerbslose, Nichterwerbspersonen, Deutschland insgesamt, Geschlecht, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:36:44h,false
12211BJ109,"Mikrozensus, Bevölkerung, Erwerbspersonen, Erwerbstätige, Erwerbslose, Nichterwerbspersonen, Deutschland insgesamt, Altersgruppen (u15-65m), Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:36:54h,false
12211BJ110,"Mikrozensus, Bevölkerung, Erwerbstätige, Erwerbslose, Deutschland insgesamt, Geschlecht, Altersgruppen (u15-65m), Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:37:03h,false
12211BJ111,"Mikrozensus, Bevölkerung, Erwerbstätige, Erwerbslose, Nichterwerbspersonen, Deutschland insgesamt, Überwiegender Lebensunterhalt, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:37:16h,false
12211BJ112,"Mikrozensus, Bevölkerung, Erwerbstätige, Erwerbslose, Nichterwerbspersonen, Deutschland insgesamt, Geschlecht, Überwiegender Lebensunterhalt, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:37:26h,false
12211BJ113,"Mikrozensus, Erwerbstätige, Deutschland insgesamt, Altersgruppen (u15-65m), Stellung im Beruf, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:37:35h,false
12211BJ114,"Mikrozensus, Erwerbstätige, Deutschland insgesamt, Stellung im Beruf, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:37:50h,false
12211BJ115,"Mikrozensus, Erwerbstätige, Deutschland insgesamt, Geschlecht, Stellung im Beruf, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:37:58h,false
12211BJ116,"Mikrozensus, Erwerbstätige, Deutschland insgesamt, WZ2008 (Abschnitte), Jahr",vollständig mit Werten,2009-2019,17.06.2021 16:38:07h,false
12211BJ117,"Mikrozensus, Erwerbstätige, Deutschland insgesamt, WZ2008 (Abschnitte), Geschlecht, Jahr",vollständig mit Werten,2009-2019,17.06.2021 16:38:16h,false
12211BJ118,"Mikrozensus, Abhängig Erwerbstätige, Deutschland insgesamt, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:38:26h,false
12211BJ119,"Mikrozensus, Abhängig Erwerbstätige, Deutschland insgesamt, Geschlecht, Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:20:07h,false
12211BJ120,"Mikrozensus, Abhängig Erwerbstätige, Deutschland insgesamt, Art des Arbeitsvertrages, Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:20:34h,false
12211BJ121,"Mikrozensus, Abhängig Erwerbstätige, Deutschland insgesamt, Geschlecht, Art des Arbeitsvertrages, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:38:35h,false
12211BJ122,"Mikrozensus, Abhängig Erwerbstätige, Deutschland insgesamt, Beschäftigungsumfang, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:38:44h,false
12211BJ123,"Mikrozensus, Abhängig Erwerbstätige, Deutschland insgesamt, Beschäftigungsumfang, Geschlecht, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:38:53h,false
12211BJ124,"Mikrozensus, Selbständige, Deutschland insgesamt, Beschäftigtenzahl, Geschlecht, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:39:02h,false
12211BJ125,"Mikrozensus, Bevölkerung, Deutschland insgesamt, Jahr",vollständig mit Werten,2007-2019,17.06.2021 16:39:11h,false
12211BJ126,"Mikrozensus, Bevölkerung, Deutschland insgesamt, Geschlecht, Jahr",vollständig mit Werten,2007-2019,17.06.2021 16:39:22h,false
12211BJ127,"Mikrozensus, Bevölkerung (ab 15 Jahren), Deutschland insgesamt, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:39:31h,false
12211BJ128,"Mikrozensus, Bevölkerung (ab 15 Jahren), Deutschland insgesamt, Altersgruppen (15-65m), Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:39:41h,false
12211BJ129,"Mikrozensus, Bevölkerung (ab 15 Jahren), Deutschland insgesamt, Geschlecht, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:39:50h,false
12211BJ130,"Mikrozensus, Bevölkerung (ab 15 Jahren), Deutschland insgesamt, Allgemeine Schulausbildung, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:39:59h,false
12211BJ131,"Mikrozensus, Bevölkerung (ab 15 Jahren), Deutschland insgesamt, Altersgruppen (15-65m), Geschlecht, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:40:08h,false
12211BJ132,"Mikrozensus, Bevölkerung (ab 15 Jahren), Deutschland insgesamt, Allgemeine Schulausbildung, Geschlecht, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:40:17h,false
12211BJ133,"Mikrozensus, Bevölkerung (ab 15 Jahren), Deutschland insgesamt, Altersgruppen (15-65m), Allgemeine Schulausbildung, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:40:26h,false
12211BJ134,"Mikrozensus, Bevölkerung (ab 15 Jahren), Deutschland insgesamt, Altersgruppen (15-65m), Geschlecht, Allgemeine Schulausbildung, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:40:36h,false
12211BJ135,"Mikrozensus, Bevölkerung (ab 15 Jahren), Deutschland insgesamt, Beruflicher Bildungsabschluss, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:40:46h,false
12211BJ136,"Mikrozensus, Bevölkerung (ab 15 Jahren), Deutschland insgesamt, Geschlecht, Beruflicher Bildungsabschluss, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:40:56h,false
12211BJ137,"Mikrozensus, Bevölkerung (ab 15 Jahren), Deutschland insgesamt, Altersgruppen (15-65m), Beruflicher Bildungsabschluss, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:41:04h,false
12211BJ138,"Mikrozensus, Bevölkerung (ab 15 Jahren), Deutschland insgesamt, Altersgruppen (15-65m), Geschlecht, Beruflicher Bildungsabschluss, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:41:15h,false
12211BJ139,"Mikrozensus, Privathaushalte, Haushaltsmitglieder, Deutschland insgesamt, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:41:24h,false
12211BJ140,"Mikrozensus, Privathaushalte, Haushaltsmitglieder, Deutschland insgesamt, Gemeindegrößenklassen, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:41:33h,false
12211BJ141,"Mikrozensus, Privathaushalte, Deutschland insgesamt, Haushaltsgröße, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:41:42h,false
12211BJ142,"Mikrozensus, Privathaushalte, Deutschland insgesamt, Haushaltsgröße, Gemeindegrößenklassen, Jahr",vollständig mit Werten,2005-2019,17.06.2021 16:41:56h,false
12211BJ143,"Mikrozensus, Privathaushalte, Deutschland insgesamt, Kinder unter 18 Jahren, Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:42:04h,false
12211BJ144,"Mikrozensus, Privathaushalte, Deutschland insgesamt, Haushaltsnettoeinkommensklassen, Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:42:20h,false
12211BJ145,"Mikrozensus, Privathaushalte, Deutschland insgesamt, Haushaltsnettoeinkommensklassen, Geschlecht, Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:42:35h,false
12211BJ146,"Mikrozensus, Privathaushalte, Deutschland insgesamt, Haushaltsgröße, Haushaltsnettoeinkommensklassen, Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:42:56h,false
12211BJ147,"Mikrozensus, Privathaushalte, Deutschland insgesamt, Haushaltsgröße, Haushaltsnettoeinkommensklassen, Geschlecht, Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:43:15h,false
12211BJ148,"Mikrozensus, Privathaushalte, Deutschland insgesamt, Altersgruppen (u25-65m), Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:43:39h,false
12211BJ149,"Mikrozensus, Privathaushalte, Deutschland insgesamt, Haushaltsgröße, Altersgruppen (u25-65m), Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:43:59h,false
12211BJ150,"Mikrozensus, Privathaushalte, Deutschland insgesamt, Familienstand, Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:44:13h,false
12211BJ151,"Mikrozensus, Privathaushalte, Deutschland insgesamt, Haushaltsgröße, Familienstand, Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:44:32h,false
12211BJ152,"Mikrozensus, Privathaushalte, Deutschland insgesamt, Beteiligung am Erwerbsleben, Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:44:51h,false
12211BJ153,"Mikrozensus, Privathaushalte, Deutschland insgesamt, Haushaltsgröße, Beteiligung am Erwerbsleben, Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:45:17h,false
12211BJ154,"Mikrozensus, Privathaushalte, Deutschland insgesamt, Stellung im Beruf, Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:45:39h,false
12211BJ155,"Mikrozensus, Privathaushalte, Deutschland insgesamt, Haushaltsgröße, Stellung im Beruf, Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:45:55h,false
12211BJ156,"Mikrozensus, Privathaushalte, Deutschland insgesamt, Altersgruppen (u25-65m), Familienstand, Geschlecht, Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:46:09h,false
12211BJ157,"Mikrozensus, Privathaushalte, Früheres Bundesgebiet / Neue Länder, Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:47:26h,false
12211BJ158,"Mikrozensus, Privathaushalte, Früheres Bundesgebiet / Neue Länder, Haushaltsgröße, Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:47:42h,false
12211BJ159,"Mikrozensus, Bevölkerung in Privathaushalten, Deutschland insgesamt, Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:51:27h,false
12211BJ160,"Mikrozensus, Bevölkerung in Privathaushalten, Deutschland insgesamt, Haushaltsgröße, Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:51:45h,false
12211BJ161,"Mikrozensus, Bevölkerung in Privathaushalten, Deutschland insgesamt, Familienstand, Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:52:05h,false
12211BJ162,"Mikrozensus, Bevölkerung in Privathaushalten, Deutschland insgesamt, Haushaltsgröße, Familienstand, Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:52:25h,false
12211BJ163,"Mikrozensus, Bevölkerung in Privathaushalten, Deutschland insgesamt, Altersgruppen (u20-75m), Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:52:48h,false
12211BJ164,"Mikrozensus, Bevölkerung in Privathaushalten, Deutschland insgesamt, Altersgruppen (u20-75m), Haushaltsgröße, Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:53:05h,false
12211BJ165,"Mikrozensus, Bevölkerung in Privathaushalten, Deutschland insgesamt, Altersgruppen (u20-75m), Geschlecht, Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:53:32h,false
12211BJ166,"Mikrozensus, Bevölkerung in Privathaushalten, Deutschland insgesamt, Haushaltsgröße, Geschlecht, Altersgruppen (u20-75m), Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:53:50h,false
12211BJ167,"Mikrozensus, Bevölkerung in Privathaushalten, Deutschland insgesamt, Altersgruppen (u20-75m), Familienstand, Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:54:09h,false
12211BJ168,"Mikrozensus, Bevölkerung in Privathaushalten, Deutschland insgesamt, Geschlecht, Altersgruppen (u20-75m), Familienstand, Jahr",vollständig mit Werten,2005-2019,09.11.2020 14:54:28h,false
12211BJ169,"Mikrozensus, Bevölkerung in Familien/Lebensformen, Deutschland insgesamt, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:44:49h,false
12211BJ170,"Mikrozensus, Bevölkerung in Familien/Lebensformen, Deutschland insgesamt, Lebensformen, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:45:05h,false
12211BJ171,"Mikrozensus, Familien, Deutschland insgesamt, Vorhandensein von Kindern, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:45:26h,false
12211BJ172,"Mikrozensus, Paare, Deutschland insgesamt, Vorhandensein von Kindern, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:46:09h,false
12211BJ173,"Mikrozensus, Ehepaare, Lebensgemeinschaften, Gemischtgeschlechtliche Lebensgemeinschaften, Deutschland insgesamt, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:46:31h,false
12211BJ174,"Mikrozensus, Ehepaare, Lebensgemeinschaften, Gemischtgeschlechtliche Lebensgemeinschaften, Deutschland insgesamt, Vorhandensein von Kindern, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:46:57h,false
12211BJ175,"Mikrozensus, Alleinerziehende, Deutschland insgesamt, Vorhandensein von Kindern, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:47:20h,false
12211BJ176,"Mikrozensus, Alleinerziehende, Deutschland insgesamt, Vorhandensein von Kindern, Geschlecht, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:47:34h,false
12211BJ177,"Mikrozensus, Alleinstehende, Deutschland insgesamt, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:47:55h,false
12211BJ178,"Mikrozensus, Alleinstehende, Deutschland insgesamt, Geschlecht, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:48:17h,false
12211BJ179,"Mikrozensus, Alleinstehende, Deutschland insgesamt, Haushaltsgröße, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:48:34h,false
12211BJ180,"Mikrozensus, Alleinstehende, Deutschland insgesamt, Haushaltsgröße, Geschlecht, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:48:51h,false
12211BJ181,"Mikrozensus, Ledige Kinder in der Familie, Ledige Kinder unter 18 Jahren in der Familie, Durchschn. Zahl der Kinder unter 18 J. je Familie, Deutschland insgesamt, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:49:25h,false
12211BJ182,"Mikrozensus, Ledige Kinder in der Familie, Ledige Kinder unter 18 Jahren in der Familie, Durchschn. Zahl der Kinder unter 18 J. je Familie, Deutschland insgesamt, Familienformen, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:49:46h,false
12211BJ183,"Mikrozensus, Bevölkerung in Familien/Lebensformen, Früheres Bundesgebiet / Neue Länder, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:50:36h,false
12211BJ184,"Mikrozensus, Bevölkerung in Familien/Lebensformen, Früheres Bundesgebiet / Neue Länder, Lebensformen, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:50:55h,false
12211BJ185,"Mikrozensus, Familien, Früheres Bundesgebiet / Neue Länder, Vorhandensein von Kindern, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:51:15h,false
12211BJ186,"Mikrozensus, Paare, Früheres Bundesgebiet / Neue Länder, Vorhandensein von Kindern, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:51:42h,false
12211BJ187,"Mikrozensus, Ehepaare, Lebensgemeinschaften, Gemischtgeschlechtliche Lebensgemeinschaften, Früheres Bundesgebiet / Neue Länder, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:51:59h,false
12211BJ188,"Mikrozensus, Ehepaare, Lebensgemeinschaften, Gemischtgeschlechtliche Lebensgemeinschaften, Früheres Bundesgebiet / Neue Länder, Vorhandensein von Kindern, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:52:23h,false
12211BJ189,"Mikrozensus, Alleinerziehende, Früheres Bundesgebiet / Neue Länder, Vorhandensein von Kindern, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:52:40h,false
12211BJ190,"Mikrozensus, Alleinerziehende, Früheres Bundesgebiet / Neue Länder, Vorhandensein von Kindern, Geschlecht, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:52:53h,false
12211BJ191,"Mikrozensus, Alleinstehende, Früheres Bundesgebiet / Neue Länder, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:53:07h,false
12211BJ192,"Mikrozensus, Alleinstehende, Früheres Bundesgebiet / Neue Länder, Geschlecht, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:53:24h,false
12211BJ193,"Mikrozensus, Alleinstehende, Früheres Bundesgebiet / Neue Länder, Haushaltsgröße, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:53:45h,false
12211BJ194,"Mikrozensus, Alleinstehende, Früheres Bundesgebiet / Neue Länder, Haushaltsgröße, Geschlecht, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:54:07h,false
12211BJ195,"Mikrozensus, Ledige Kinder in der Familie, Ledige Kinder unter 18 Jahren in der Familie, Durchschn. Zahl der Kinder unter 18 J. je Familie, Früheres Bundesgebiet / Neue Länder, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:54:36h,false
12211BJ196,"Mikrozensus, Ledige Kinder in der Familie, Ledige Kinder unter 18 Jahren in der Familie, Durchschn. Zahl der Kinder unter 18 J. je Familie, Früheres Bundesgebiet / Neue Länder, Familienformen, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:55:00h,false
12211BJ197,"Mikrozensus, Erwerbstätigenquote der 15- bis unter 65-Jährigen, Vollzeitquote der 15-u.65-jährigen Erwerbstätigen, Teilzeitquote der 15-u.65-jährigen Erwerbstätigen, Deutschland insgesamt, Geschlecht, Erwerbstätigkeit, Jahr",vollständig mit Werten,2005-2019,09.11.2020 12:55:26h,false
